cycle,Horizontal_acceleration,Vertical_acceleration,id,label
36491,0.45,0.134,6,0
36492,0.059,0.058,6,0
36493,0.215,0.314,6,0
36494,0.321,0.297,6,0
36495,0.09,0.1,6,0
36496,0.108,0.188,6,0
36497,0.549,0.093,6,0
36498,0.029,0.011,6,0
36499,0.096,0.165,6,0
36500,0.155,0.124,6,0
36501,0.01,0.812,6,0
36502,0.183,0.481,6,0
36503,0.03,0.259,6,0
36504,0.073,0.16,6,0
36505,0.026,0.198,6,0
36506,0.012,0.156,6,0
36507,0,0.234,6,0
36508,0.28,0.244,6,0
36509,0.234,0.182,6,0
36510,0.559,0.001,6,0
36511,0.099,0.072,6,0
36512,0.1,0.611,6,0
36513,0.039,0.462,6,0
36514,0.167,0.307,6,0
36515,0.291,0.228,6,0
36516,0.01,0.468,6,0
36517,0.142,0.204,6,0
36518,0.03,0.13,6,0
36519,0.117,0.033,6,0
36520,0.129,0.569,6,0
36521,0.19,0.121,6,0
36522,0.387,0.576,6,0
36523,0.214,0.086,6,0
36524,0.305,0.244,6,0
36525,0.02,0.897,6,0
36526,0.13,0.06,6,0
36527,0.105,0.136,6,0
36528,0.325,0.402,6,0
36529,0.313,0.066,6,0
36530,0.088,0.211,6,0
36531,0.184,0.211,6,0
36532,0.357,0.114,6,0
36533,0.367,0.407,6,0
36534,0.033,0.93,6,0
36535,0.085,0.406,6,0
36536,0.225,0.921,6,0
36537,0.592,0.265,6,0
36538,0.287,0.584,6,0
36539,0.23,0.542,6,0
36540,0.179,0.727,6,0
36541,0.361,0.07,6,0
36542,0.044,0.463,6,0
36543,0.015,0.082,6,0
36544,0.093,0.044,6,0
36545,0.145,0.005,6,0
36546,0.487,0.184,6,0
36547,0.598,0.313,6,0
36548,0.189,0.197,6,0
36549,0.08,0.287,6,0
36550,0.356,0.039,6,0
36551,0.551,0.129,6,0
36552,0.313,0.378,6,0
36553,0.198,0.054,6,0
36554,0.342,0.156,6,0
36555,0.005,0.15,6,0
36556,0.534,0.078,6,0
36557,0.255,0.204,6,0
36558,0.148,0.304,6,0
36559,0.059,0.487,6,0
36560,0.109,0.124,6,0
36561,0.071,0.333,6,0
36562,0.848,0.299,6,0
36563,0.152,0.058,6,0
36564,0.361,0.02,6,0
36565,0.206,0.892,6,0
36566,0.358,0.038,6,0
36567,0.559,0.495,6,0
36568,0.111,0.423,6,0
36569,0.249,0.081,6,0
36570,0.058,0.696,6,0
36571,0.258,0.039,6,0
36572,0.458,0.201,6,0
36573,0.285,0.259,6,0
36574,0.414,0.37,6,0
36575,0.193,0.788,6,0
36576,0.117,0.169,6,0
36577,0.147,0.676,6,0
36578,0.149,0.395,6,0
36579,0.008,0.401,6,0
36580,0.096,0.316,6,0
36581,0.03,0.158,6,0
36582,0.039,0.162,6,0
36583,0.531,0.102,6,0
36584,0.031,0.189,6,0
36585,0.439,0.105,6,0
36586,0.294,0.078,6,0
36587,0.346,0.111,6,0
36588,0.054,1.027,6,0
36589,0.001,0.306,6,0
36590,0.14,0.22,6,0
36591,0.227,0.262,6,0
36592,0.249,0.388,6,0
36593,0.124,0.643,6,0
36594,0.151,0.308,6,0
36595,0.01,0.393,6,0
36596,0.123,0.5,6,0
36597,0.117,0.134,6,0
36598,0.109,0.652,6,0
36599,0.212,0.197,6,0
36600,0.091,0.46,6,0
36601,0.526,0.653,6,0
36602,0.163,0.025,6,0
36603,0.219,0.295,6,0
36604,0.376,0.42,6,0
36605,0.073,0.189,6,0
36606,0.321,0.599,6,0
36607,0.353,0.526,6,0
36608,0.632,0.312,6,0
36609,0.038,0.232,6,0
36610,0.227,0.266,6,0
36611,0.003,0.069,6,0
36612,0.04,0.251,6,0
36613,0.023,0.023,6,0
36614,0.024,0.323,6,0
36615,0.201,0.778,6,0
36616,0.238,0.233,6,0
36617,0.465,0.107,6,0
36618,0.158,0.496,6,0
36619,0.205,0.214,6,0
36620,0.03,0.132,6,0
36621,0.08,0.377,6,0
36622,0.369,0.194,6,0
36623,0.257,0.063,6,0
36624,0.025,0.391,6,0
36625,0.092,0.309,6,0
36626,0.017,0.158,6,0
36627,0.172,0.556,6,0
36628,0.122,0.652,6,0
36629,0.784,0.441,6,0
36630,0.34,0.217,6,0
36631,0.148,0.289,6,0
36632,0.683,0.143,6,0
36633,0.26,0.082,6,0
36634,0.654,0.358,6,0
36635,0.183,0.008,6,0
36636,0.186,0.827,6,0
36637,0.317,0.386,6,0
36638,0.186,0.361,6,0
36639,0.112,0.024,6,0
36640,0.19,0.143,6,0
36641,0.034,0.488,6,0
36642,0.244,0.747,6,0
36643,0.714,0.38,6,0
36644,0.582,0.957,6,0
36645,0.597,0.851,6,0
36646,0.688,0.047,6,0
36647,0.166,0.309,6,0
36648,0.772,0.152,6,0
36649,0.533,0.457,6,0
36650,0.326,0.018,6,0
36651,0.307,0.452,6,0
36652,0.147,0.571,6,0
36653,0.446,0.851,6,0
36654,0.082,0.364,6,0
36655,0.742,0.119,6,0
36656,0.645,0.168,6,0
36657,0.244,0.255,6,0
36658,0.139,0.042,6,0
36659,0.081,0.111,6,0
36660,1.135,0.026,6,0
36661,0.174,0.945,6,0
36662,0.209,0.692,6,0
36663,1.261,0.526,6,0
36664,0.426,0.179,6,0
36665,0.62,0.167,6,0
36666,0.519,0.595,6,0
36667,0.084,0.007,6,0
36668,0.474,0.569,6,0
36669,0.13,0.161,6,0
36670,0.497,0.314,6,0
36671,0.552,0.006,6,0
36672,0.248,0.72,6,0
36673,0.107,0.245,6,0
36674,0.039,0.273,6,0
36675,0.418,0.67,6,0
36676,0.002,0.923,6,0
36677,0.114,0.086,6,0
36678,0.333,0.08,6,0
36679,0.159,0.54,6,0
36680,0.18,0.061,6,0
36681,0.236,0.202,6,0
36682,0.455,0.009,6,0
36683,0.226,0.032,6,0
36684,0.486,0.447,6,0
36685,0.679,0.029,6,0
36686,0.121,0.249,6,0
36687,0.56,0.009,6,0
36688,0.221,0.573,6,0
36689,0.057,0.289,6,0
36690,0.325,0.185,6,0
36691,0.16,0.299,6,0
36692,0.485,0.06,6,0
36693,0.493,0.267,6,0
36694,0.4,0.062,6,0
36695,0.152,0.214,6,0
36696,0.029,0.551,6,0
36697,0.416,0.085,6,0
36698,0.105,0.284,6,0
36699,0.118,0.722,6,0
36700,0.021,0.054,6,0
36701,0.137,0.377,6,0
36702,0.439,0.087,6,0
36703,0.096,0.21,6,0
36704,0.01,0.187,6,0
36705,0.346,0.193,6,0
36706,0.014,0.33,6,0
36707,0.413,0.268,6,0
36708,0.034,0.016,6,0
36709,0.121,0.015,6,0
36710,0.022,0.031,6,0
36711,0.179,0.393,6,0
36712,0.011,0.421,6,0
36713,0.045,0.176,6,0
36714,0.4,0.247,6,0
36715,0.184,0.596,6,0
36716,0.083,0.323,6,0
36717,0.111,0.44,6,0
36718,0.048,0.112,6,0
36719,0.116,0.035,6,0
36720,0.152,0.451,6,0
36721,0.364,0.322,6,0
36722,0.003,0.016,6,0
36723,0.159,0.515,6,0
36724,0.94,0.563,6,0
36725,0.196,1.054,6,0
36726,0.593,0.435,6,0
36727,0.479,0.259,6,0
36728,1.16,0.355,6,0
36729,1.179,0.544,6,0
36730,0.168,1.124,6,0
36731,0.449,0.715,6,0
36732,0.475,0.07,6,0
36733,0.033,0.678,6,0
36734,0.967,0.493,6,0
36735,0.8,0.812,6,0
36736,0.646,0.61,6,0
36737,0.315,0.028,6,0
36738,0.371,0.586,6,0
36739,0.174,0.077,6,0
36740,0.315,0.39,6,0
36741,0.328,0.765,6,0
36742,0.08,0.643,6,0
36743,0.002,0.454,6,0
36744,0.274,0.878,6,0
36745,0.29,0.063,6,0
36746,0.049,0.263,6,0
36747,0.07,0.067,6,0
36748,0.392,0.348,6,0
36749,0.259,0.753,6,0
36750,0.18,0.007,6,0
36751,0.435,0.289,6,0
36752,0.191,0.119,6,0
36753,0.05,0.225,6,0
36754,0.397,0.036,6,0
36755,0.57,0.165,6,0
36756,0.229,0.455,6,0
36757,0.416,0.045,6,0
36758,0.676,0.429,6,0
36759,0.095,0.193,6,0
36760,0.458,0.147,6,0
36761,0.573,1.365,6,0
36762,0.028,0.309,6,0
36763,0.247,0.536,6,0
36764,0.394,0.107,6,0
36765,0.858,0.993,6,0
36766,0.253,0.261,6,0
36767,0.345,0.022,6,0
36768,0.137,0.296,6,0
36769,0.274,0.151,6,0
36770,0.153,0.218,6,0
36771,0.211,0.031,6,0
36772,0.025,0.134,6,0
36773,0.593,0.018,6,0
36774,0.333,0.764,6,0
36775,0.103,0.073,6,0
36776,0.347,0.195,6,0
36777,0.069,0.393,6,0
36778,0.06,0.079,6,0
36779,0.303,0.017,6,0
36780,0.368,0.262,6,0
36781,0.072,0.643,6,0
36782,0.361,0.632,6,0
36783,0.314,0.116,6,0
36784,0.336,0.386,6,0
36785,0.184,0.233,6,0
36786,0.238,0.68,6,0
36787,0.154,0.834,6,0
36788,0.074,0.486,6,0
36789,0.12,0.047,6,0
36790,0.297,0.285,6,0
36791,0.136,0.27,6,0
36792,0.058,0.852,6,0
36793,0.089,0.351,6,0
36794,0.019,0.024,6,0
36795,0.357,0.005,6,0
36796,0.012,0.511,6,0
36797,0.02,0.232,6,0
36798,0.181,0.266,6,0
36799,0.219,0.501,6,0
36800,0.298,0.002,6,0
36801,0.186,0.311,6,0
36802,0.062,0.313,6,0
36803,0.413,0.358,6,0
36804,0.022,0.101,6,0
36805,0.192,0.109,6,0
36806,0.507,0.755,6,0
36807,0.353,0.208,6,0
36808,0.05,0.502,6,0
36809,0.318,0.789,6,0
36810,0.012,0.132,6,0
36811,0.122,0.368,6,0
36812,0.1,0.053,6,0
36813,0.046,0.355,6,0
36814,0.196,0.449,6,0
36815,0.165,0.504,6,0
36816,0.155,0.423,6,0
36817,0.062,0.157,6,0
36818,0.139,0.297,6,0
36819,0.24,0.067,6,0
36820,0.018,0.299,6,0
36821,0.118,0.171,6,0
36822,0.345,0.267,6,0
36823,0.06,0.174,6,0
36824,0.07,0.62,6,0
36825,0.202,0.495,6,0
36826,0.026,0.268,6,0
36827,0.29,0.39,6,0
36828,0.416,0.073,6,0
36829,0.021,0.487,6,0
36830,0.458,0.121,6,0
36831,0.165,0.074,6,0
36832,0.18,0.143,6,0
36833,0.012,0.211,6,0
36834,0.383,0.328,6,0
36835,0.456,0.304,6,0
36836,0.2,0.141,6,0
36837,0.135,0.097,6,0
36838,0.398,0.371,6,0
36839,0.447,0.655,6,0
36840,0.044,0.153,6,0
36841,0.142,0.618,6,0
36842,0.005,0.57,6,0
36843,0.175,0.694,6,0
36844,0.56,0.05,6,0
36845,0.248,0.405,6,0
36846,0.05,0.245,6,0
36847,0.694,0.276,6,0
36848,0.194,0.647,6,0
36849,0.039,1.355,6,0
36850,0.406,0.08,6,0
36851,0.298,0.234,6,0
36852,0.54,0.492,6,0
36853,0.175,0.022,6,0
36854,0.22,0.467,6,0
36855,0.163,0.024,6,0
36856,0.232,0.042,6,0
36857,0.13,0.271,6,0
36858,0.598,0.862,6,0
36859,0.074,0.253,6,0
36860,0.014,0.33,6,0
36861,0.152,0.754,6,0
36862,0.224,0.283,6,0
36863,0.648,0.474,6,0
36864,0.263,0.402,6,0
36865,0.36,0.335,6,0
36866,0.286,0.292,6,0
36867,0.015,0.096,6,0
36868,0.111,0.214,6,0
36869,0.092,0.081,6,0
36870,0.04,0.232,6,0
36871,0.029,0.679,6,0
36872,0.242,0.545,6,0
36873,0.056,0.022,6,0
36874,0.408,0.714,6,0
36875,0.087,0.192,6,0
36876,0.039,0.228,6,0
36877,0.293,0.111,6,0
36878,0.2,0.487,6,0
36879,0.116,0.405,6,0
36880,0.086,0.176,6,0
36881,0.076,0.212,6,0
36882,0.406,0.257,6,0
36883,0.219,0.462,6,0
36884,0.259,0.39,6,0
36885,0.209,0.35,6,0
36886,0.607,0.194,6,0
36887,0.005,0.121,6,0
36888,0.426,0.573,6,0
36889,0.133,0.043,6,0
36890,0.263,0.029,6,0
36891,0.029,0.125,6,0
36892,0.043,0.437,6,0
36893,0.444,0.19,6,0
36894,0.027,0.586,6,0
36895,0.976,0.298,6,0
36896,0.564,0.222,6,0
36897,0.453,0.502,6,0
36898,0.657,0.551,6,0
36899,0.07,0.404,6,0
36900,0.819,0.194,6,0
36901,0.049,0.055,6,0
36902,0.114,0.277,6,0
36903,0.549,0.067,6,0
36904,0.613,0.324,6,0
36905,0.994,0.9,6,0
36906,0.428,0.331,6,0
36907,0.202,0.446,6,0
36908,0.601,0.252,6,0
36909,0.066,0.421,6,0
36910,0.288,0.156,6,0
36911,0.377,0.421,6,0
36912,0.217,0.01,6,0
36913,0.151,0.17,6,0
36914,0.3,0.173,6,0
36915,0.206,0.368,6,0
36916,0.206,0.422,6,0
36917,0.492,1.067,6,0
36918,0.139,1.075,6,0
36919,0.2,0.318,6,0
36920,0.047,0.042,6,0
36921,0.147,0.16,6,0
36922,0.197,0.263,6,0
36923,0.387,0.153,6,0
36924,0.192,0.668,6,0
36925,0.031,0.044,6,0
36926,0.397,0.576,6,0
36927,0.469,0.157,6,0
36928,0.422,0.298,6,0
36929,0.021,0.079,6,0
36930,0.223,0.247,6,0
36931,0.132,0.246,6,0
36932,0.162,0.415,6,0
36933,0.356,0.007,6,0
36934,0.094,0.273,6,0
36935,0.251,0.338,6,0
36936,0.607,0.198,6,0
36937,0.682,0.294,6,0
36938,0.327,0.338,6,0
36939,0.188,0.513,6,0
36940,0.144,0.117,6,0
36941,0.087,0.069,6,0
36942,0.173,0.419,6,0
36943,0.144,0.382,6,0
36944,0.301,0.552,6,0
36945,0.235,0.066,6,0
36946,0.059,0.181,6,0
36947,0.097,0.11,6,0
36948,0.218,0.389,6,0
36949,0.258,0.203,6,0
36950,0.261,0.241,6,0
36951,0.344,0.344,6,0
36952,0.126,0.05,6,0
36953,0.059,0.664,6,0
36954,0.09,0.032,6,0
36955,0.112,0.119,6,0
36956,0.2,0.32,6,0
36957,0.04,0.016,6,0
36958,0.306,0.111,6,0
36959,0.392,0.011,6,0
36960,0.074,0.038,6,0
36961,0.231,0.407,6,1
36962,0.098,0.024,6,1
36963,1.119,0.061,6,1
36964,0.96,0.614,6,1
36965,0.261,0.087,6,1
36966,0.228,0.16,6,1
36967,1.154,0.01,6,1
36968,0.406,0.393,6,1
36969,0.927,0.418,6,1
36970,0.259,0.811,6,1
36971,0.156,0.23,6,1
36972,0.27,1.066,6,1
36973,0.154,1.354,6,1
36974,0.285,0.171,6,1
36975,0.22,0.135,6,1
36976,0.014,0.594,6,1
36977,0.71,0.206,6,1
36978,0.41,0.486,6,1
36979,0.461,0.123,6,1
36980,0.305,0.171,6,1
36981,0.546,0.042,6,1
36982,0.397,0.784,6,1
36983,0.216,0.063,6,1
36984,0.512,0.267,6,1
36985,0.176,0.489,6,1
36986,0.282,0.214,6,1
36987,0.177,0.483,6,1
36988,1.005,0.106,6,1
36989,0.621,0.694,6,1
36990,0.262,0.442,6,1
36991,0.24,0.002,6,1
36992,0.407,0.3,6,1
36993,0.029,0.116,6,1
36994,0.282,0.296,6,1
36995,0.05,1.037,6,1
36996,0.184,0.425,6,1
36997,0.044,0.256,6,1
36998,0.118,0.093,6,1
36999,0.076,0.322,6,1
37000,0.336,0.244,6,1
37001,0.084,0.011,6,1
37002,0.125,0.458,6,1
37003,0.274,0.704,6,1
37004,0.016,0.071,6,1
37005,0.101,0.583,6,1
37006,0.209,0.509,6,1
37007,0.28,0.172,6,1
37008,0.089,0.097,6,1
37009,0.027,0.158,6,1
37010,0.14,0.56,6,1
37011,0.444,0.87,6,1
37012,0.432,0.381,6,1
37013,0.236,0.576,6,1
37014,0.097,0.653,6,1
37015,0.2,0.315,6,1
37016,0.561,0.324,6,1
37017,0.064,0.27,6,1
37018,0.266,0.311,6,1
37019,0.178,0.276,6,1
37020,0.004,0.847,6,1
37021,0.114,0.178,6,1
37022,0.261,0.082,6,1
37023,0.259,0.048,6,1
37024,0.012,0.053,6,1
37025,0.069,0.028,6,1
37026,0.099,0.072,6,1
37027,0.294,0.078,6,1
37028,0.264,0.079,6,1
37029,0.116,0.408,6,1
37030,0.256,0.103,6,1
37031,0.092,0.285,6,1
37032,0.159,0.054,6,1
37033,0.543,0.176,6,1
37034,0.063,0.067,6,1
37035,0.132,0.054,6,1
37036,0.637,0.534,6,1
37037,0.056,0.121,6,1
37038,0.24,0.408,6,1
37039,0.15,0.505,6,1
37040,0.236,0.114,6,1
37041,0.219,0.602,6,1
37042,0.086,0.129,6,1
37043,0.011,0.197,6,1
37044,0.123,0.059,6,1
37045,0.179,0.224,6,1
37046,0.255,0.303,6,1
37047,0.242,0.4,6,1
37048,0.077,0.051,6,1
37049,0.123,0.472,6,1
37050,0.547,0.023,6,1
37051,0.042,0.015,6,1
37052,0.264,0.864,6,1
37053,0.355,0.631,6,1
37054,0.036,0.536,6,1
37055,0.217,0.304,6,1
37056,0.276,0.351,6,1
37057,0.215,0.148,6,1
37058,0.426,0.129,6,1
37059,0.184,0.302,6,1
37060,0.306,0.141,6,1
37061,1.121,0.405,6,1
37062,0.032,0.213,6,1
37063,0.038,0.316,6,1
37064,0.175,0.564,6,1
37065,0.564,0.857,6,1
37066,0.726,0.481,6,1
37067,0.153,0.279,6,1
37068,0.088,0.077,6,1
37069,0.277,0.162,6,1
37070,0.02,0.333,6,1
37071,0.023,0.317,6,1
37072,0.049,0.325,6,1
37073,0.049,0.539,6,1
37074,0.661,0.41,6,1
37075,0.277,0.394,6,1
37076,0.282,0.185,6,1
37077,0.365,0.477,6,1
37078,0.062,0.142,6,1
37079,0.222,0.226,6,1
37080,0.196,0.483,6,1
37081,0.506,0.08,6,1
37082,0.169,0.276,6,1
37083,0.497,0.033,6,1
37084,0.413,0.413,6,1
37085,0.207,0.277,6,1
37086,0.082,0.386,6,1
37087,0.12,0.035,6,1
37088,0.201,0.002,6,1
37089,0.299,0.218,6,1
37090,0.317,0.159,6,1
37091,0.372,0.058,6,1
37092,0.318,0.016,6,1
37093,0.014,0.496,6,1
37094,0.089,0.07,6,1
37095,0.14,0.288,6,1
37096,0.176,0.579,6,1
37097,0.095,0.433,6,1
37098,0.029,0.266,6,1
37099,0.266,0.569,6,1
37100,0.008,0.35,6,1
37101,0.02,0.732,6,1
37102,0.119,0.128,6,1
37103,0.055,0.143,6,1
37104,0.106,0.567,6,1
37105,0.256,0.062,6,1
37106,0.188,0.547,6,1
37107,0.079,0.04,6,1
37108,0.3,0.134,6,1
37109,0.157,0.008,6,1
37110,0.393,0.201,6,1
37111,0.105,0.277,6,1
37112,0.243,0.125,6,1
37113,0.087,0.766,6,1
37114,0.589,0.097,6,1
37115,0.187,0.479,6,1
37116,0.302,0.135,6,1
37117,0.341,0.062,6,1
37118,0.005,0.108,6,1
37119,0.315,0.518,6,1
37120,0.047,0.174,6,1
37121,0.073,0.071,6,1
37122,0.045,0.29,6,1
37123,0.265,0.606,6,1
37124,0.375,0.504,6,1
37125,0.011,0.566,6,1
37126,0.403,0.652,6,1
37127,0.129,0.701,6,1
37128,0.238,0.475,6,1
37129,0.474,0.28,6,1
37130,0.196,0.61,6,1
37131,0.738,0.093,6,1
37132,0.017,0.264,6,1
37133,0.87,0.377,6,1
37134,0.677,0.68,6,1
37135,0.042,0.507,6,1
37136,0.32,0.479,6,1
37137,0.468,0.585,6,1
37138,0.2,0.19,6,1
37139,0.041,0.644,6,1
37140,0.211,0.032,6,1
37141,0.04,0.198,6,1
37142,0.567,0.535,6,1
37143,0.207,0.396,6,1
37144,0.01,0.415,6,1
37145,0.054,0.432,6,1
37146,0.494,0.292,6,1
37147,0.034,0.282,6,1
37148,0.244,0.112,6,1
37149,0.035,0.456,6,1
37150,0.376,0.044,6,1
37151,0.388,0.158,6,1
37152,0.287,0.012,6,1
37153,0.357,0.092,6,1
37154,0.013,0.254,6,1
37155,0.072,0.258,6,1
37156,0.121,0.192,6,1
37157,0.142,0.384,6,1
37158,0.315,0.749,6,1
37159,0.331,0.319,6,1
37160,0.374,0.633,6,1
37161,0.462,0.396,6,1
37162,0.012,0.457,6,1
37163,0.306,0.063,6,1
37164,0.424,0.324,6,1
37165,0.306,0.048,6,1
37166,0.102,0.107,6,1
37167,0.02,0.39,6,1
37168,0.307,0.649,6,1
37169,0.096,0.512,6,1
37170,0.139,0.448,6,1
37171,0.131,0.258,6,1
37172,0.137,0.181,6,1
37173,0.031,0.639,6,1
37174,0.061,0.97,6,1
37175,0.129,0.069,6,1
37176,0.134,0.249,6,1
37177,0.138,0.331,6,1
37178,0.334,0.637,6,1
37179,0.22,0.181,6,1
37180,0.307,0.718,6,1
37181,0.343,0.758,6,1
37182,0.021,0.534,6,1
37183,0.086,0.36,6,1
37184,0.447,0.417,6,1
37185,0.103,0.239,6,1
37186,0.114,0.062,6,1
37187,0.331,0.367,6,1
37188,0.092,0.213,6,1
37189,0.262,0.165,6,1
37190,0.06,0.049,6,1
37191,0.144,0.164,6,1
37192,0.099,0.414,6,1
37193,0.262,0.071,6,1
37194,0.367,0.309,6,1
37195,0.185,0.129,6,1
37196,0.19,0.556,6,1
37197,0.198,0.165,6,1
37198,0.128,0.062,6,1
37199,0.177,0.179,6,1
37200,0.12,0.327,6,1
37201,0.025,0.774,6,1
37202,0.193,0.296,6,1
37203,0.44,0.274,6,1
37204,0.36,0.033,6,1
37205,0.004,0.404,6,1
37206,0.228,0.39,6,1
37207,0.02,0.829,6,1
37208,0.011,0.348,6,1
37209,0.616,0.054,6,1
37210,0.285,0.475,6,1
37211,0.046,0.267,6,1
37212,0.182,1.223,6,1
37213,0.311,0.526,6,1
37214,0.012,0.316,6,1
37215,0.046,0.531,6,1
37216,0.37,0.47,6,1
37217,0.036,0.131,6,1
37218,0.227,0.09,6,1
37219,0.186,0.275,6,1
37220,0.134,0.279,6,1
37221,0.076,0.146,6,1
37222,0.296,0.1,6,1
37223,0.085,0.152,6,1
37224,0.002,0.685,6,1
37225,0.091,0.474,6,1
37226,0.105,0.341,6,1
37227,0.059,0.972,6,1
37228,0.598,0.226,6,1
37229,0.089,0.378,6,1
37230,0.434,0.066,6,1
37231,0.424,0.019,6,1
37232,0.065,0.014,6,1
37233,0.254,0.266,6,1
37234,0.839,0.082,6,1
37235,0.247,0.708,6,1
37236,0.384,0.007,6,1
37237,0.303,0.192,6,1
37238,0.588,0.466,6,1
37239,0.693,0.845,6,1
37240,0.056,0.09,6,1
37241,0.121,0.485,6,1
37242,0.023,0.408,6,1
37243,0.045,0.449,6,1
37244,0.023,0.14,6,1
37245,0.199,0.574,6,1
37246,0.379,0.371,6,1
37247,0.256,0.162,6,1
37248,0.368,0.266,6,1
37249,0.092,0.536,6,1
37250,0.347,0.405,6,1
37251,0.097,0.009,6,1
37252,0.12,0.136,6,1
37253,0.355,0.103,6,1
37254,0.261,0.071,6,1
37255,0.159,0.743,6,1
37256,0.42,0.308,6,1
37257,0.287,0.852,6,1
37258,0.176,0.187,6,1
37259,0.116,0.411,6,1
37260,0.168,0.086,6,1
37261,0.066,0.335,6,1
37262,0.095,0.442,6,1
37263,0.334,0.098,6,1
37264,0.037,0.031,6,1
37265,0.179,0.665,6,1
37266,0.532,0.243,6,1
37267,0.148,0.241,6,1
37268,0.186,0.139,6,1
37269,0.471,0.236,6,1
37270,0.052,0.273,6,1
37271,0.13,0.136,6,1
37272,0.231,0.028,6,1
37273,0.073,0.192,6,1
37274,0.04,0.172,6,1
37275,0.196,0.319,6,1
37276,0.185,0.268,6,1
37277,0.155,0.11,6,1
37278,0.055,0.08,6,1
37279,0.073,0.097,6,1
37280,0.043,0.071,6,1
37281,0.342,0.431,6,1
37282,0.136,0.576,6,1
37283,0.133,0.299,6,1
37284,0.182,0.451,6,1
37285,0.066,0,6,1
37286,0.126,0.473,6,1
37287,0.042,0.403,6,1
37288,0.084,0.164,6,1
37289,0.04,0.422,6,1
37290,0.35,0.425,6,1
37291,0.224,0.033,6,1
37292,0.569,1.03,6,1
37293,0.013,0.195,6,1
37294,0.848,0.736,6,1
37295,0.7,0.533,6,1
37296,0.935,0.444,6,1
37297,0.016,0.578,6,1
37298,0.449,0.205,6,1
37299,0.695,0.507,6,1
37300,0.55,0.631,6,1
37301,1.688,0.335,6,1
37302,1.163,1.028,6,1
37303,0.602,0.394,6,1
37304,0.947,0.566,6,1
37305,0.535,0.061,6,1
37306,0.387,0.134,6,1
37307,0.223,1.426,6,1
37308,0.18,0.766,6,1
37309,0.162,0.19,6,1
37310,0.372,0.284,6,1
37311,0.842,0.531,6,1
37312,0.111,0.183,6,1
37313,0.116,0.052,6,1
37314,0.111,0.754,6,1
37315,0.17,0.162,6,1
37316,0.008,0.365,6,1
37317,0.205,0.007,6,1
37318,0.19,0.003,6,1
37319,0.1,0.122,6,1
37320,0.183,0.465,6,1
37321,0.447,0.453,6,1
37322,0.089,1.102,6,1
37323,0.129,0.267,6,1
37324,0.114,0.374,6,1
37325,0.725,0.356,6,1
37326,0.737,0.16,6,1
37327,0.375,0.233,6,1
37328,1.1,0.165,6,1
37329,0.697,0.733,6,1
37330,0.375,0.212,6,1
37331,0.002,0.434,6,1
37332,0.1,0.151,6,1
37333,0.108,0.152,6,1
37334,0.584,0.125,6,1
37335,0.147,0.753,6,1
37336,0.235,0.399,6,1
37337,0.021,0.075,6,1
37338,0.385,0.335,6,1
37339,0.51,0.249,6,1
37340,0.287,0.156,6,1
37341,0.808,0.426,6,1
37342,0.594,0.007,6,1
37343,0.748,0.045,6,1
37344,0.688,0.083,6,1
37345,0.536,0.901,6,1
37346,0.563,0.187,6,1
37347,0.835,0.397,6,1
37348,0.51,0.33,6,1
37349,0.006,0.349,6,1
37350,0.623,0.807,6,1
37351,0.547,0.831,6,1
37352,0.133,0.297,6,1
37353,0.34,0.538,6,1
37354,0.046,0.179,6,1
37355,0.088,0.068,6,1
37356,0.435,0.289,6,1
37357,0.291,0.089,6,1
37358,0.245,0.243,6,1
37359,0.026,0.108,6,1
37360,0.202,0.081,6,1
37361,0.172,0.426,6,1
37362,0.078,0.398,6,1
37363,0.214,0.279,6,1
37364,0.049,0.402,6,1
37365,0.097,0.059,6,1
37366,0.137,0.272,6,1
37367,0.243,0.671,6,1
37368,0.104,0.876,6,1
37369,0.001,0.188,6,1
37370,0.085,0.701,6,1
37371,0.242,0.569,6,1
37372,0.24,0.149,6,1
37373,0.052,0.273,6,1
37374,0.266,0.661,6,1
37375,0.114,0.255,6,1
37376,0.043,0.206,6,1
37377,0.203,0.497,6,1
37378,0.334,0.484,6,1
37379,0.128,0.278,6,1
37380,0.246,0.11,6,1
37381,0.326,0.627,6,1
37382,0.101,0.01,6,1
37383,0.304,0.104,6,1
37384,0.181,0.404,6,1
37385,0.579,0.062,6,1
37386,0.127,0.206,6,1
37387,0.133,0.074,6,1
37388,0.37,0.039,6,1
37389,0.352,0.047,6,1
37390,0.11,0.084,6,1
37391,0.04,0.218,6,1
37392,0.448,0.015,6,1
37393,0.244,0.084,6,1
37394,0.214,0.361,6,1
37395,0.167,0.114,6,1
37396,0.312,0.365,6,1
37397,0.398,0.223,6,1
37398,0.111,0.31,6,1
37399,0.448,0.228,6,1
37400,0.129,0.531,6,1
37401,0.041,0.268,6,1
37402,0.02,0.364,6,1
37403,0.295,0.629,6,1
37404,0.046,0.109,6,1
37405,0.025,0.395,6,1
37406,0.101,0.071,6,1
37407,0.42,0.01,6,1
37408,0.425,0.46,6,1
37409,0.139,0.267,6,1
37410,0.154,0.095,6,1
37411,0.001,0.109,6,1
37412,0.309,0.005,6,1
37413,0.074,0.408,6,1
37414,0.147,0.085,6,1
37415,0.92,0.162,6,1
37416,0.202,1.004,6,1
37417,0.117,0.214,6,1
37418,0.147,0.032,6,1
37419,0.309,0.393,6,1
37420,0.108,0.037,6,1
37421,0.091,0.066,6,1
