cycle,Horizontal_acceleration,Vertical_acceleration,id,label
21860,0.604,0.139,1,0
21861,0.202,1.019,1,0
21862,0.516,0.722,1,0
21863,1.66,0.534,1,0
21864,1.191,0.935,1,0
21865,1.344,1.002,1,0
21866,2.102,0.075,1,0
21867,0.57,1.003,1,0
21868,0.958,0.689,1,0
21869,0.451,0.6,1,0
21870,1.094,0.243,1,0
21871,0.648,1.309,1,0
21872,1.051,0.107,1,0
21873,0.671,0.859,1,0
21874,0.223,0.536,1,0
21875,0.074,0.594,1,0
21876,0.048,0.198,1,0
21877,0.765,0.234,1,0
21878,0.685,0.501,1,0
21879,0.945,0.718,1,0
21880,2.015,0.501,1,0
21881,1.261,0.302,1,0
21882,1.743,0.557,1,0
21883,0.679,0.183,1,0
21884,1.869,0.166,1,0
21885,0.305,0.215,1,0
21886,2.378,0.094,1,0
21887,3.2,0.045,1,0
21888,0.322,0.388,1,0
21889,0.835,0.552,1,0
21890,0.082,0.264,1,0
21891,1.988,0.745,1,0
21892,0.419,0.731,1,0
21893,1.469,0.491,1,0
21894,0.619,0.651,1,0
21895,2.021,0.568,1,0
21896,1.031,0.083,1,0
21897,0.015,0.262,1,0
21898,0.157,0.584,1,0
21899,1.343,0.38,1,0
21900,1.906,0.27,1,0
21901,0.609,0.538,1,0
21902,0.494,0.047,1,0
21903,0.497,0.758,1,0
21904,0.871,0.363,1,0
21905,0.461,0.187,1,0
21906,1.019,0.277,1,0
21907,0.665,0.53,1,0
21908,0.38,0.183,1,0
21909,0.93,0.719,1,0
21910,0.624,0.785,1,0
21911,0.812,0.68,1,0
21912,0.875,0.576,1,0
21913,0.807,0.712,1,0
21914,0.326,0.556,1,0
21915,1.19,1.314,1,0
21916,0.406,0.411,1,0
21917,2.015,0.168,1,0
21918,2.332,0.948,1,0
21919,2.506,0.553,1,0
21920,0.87,0.559,1,0
21921,2.709,0.495,1,0
21922,0.389,0.71,1,0
21923,0.721,0.589,1,0
21924,0.304,0.119,1,0
21925,1.363,1.336,1,0
21926,0.122,0.371,1,0
21927,0.757,0.409,1,0
21928,1.627,0.121,1,0
21929,1.291,0.011,1,0
21930,2.439,0.397,1,0
21931,2.573,1.475,1,0
21932,0.356,0.924,1,0
21933,0.862,0.807,1,0
21934,0.128,0.119,1,0
21935,0.687,0.345,1,0
21936,0.325,0.401,1,0
21937,0.497,1.084,1,0
21938,0.952,0.464,1,0
21939,1.141,0.283,1,0
21940,0.378,0.138,1,0
21941,1.06,0.449,1,0
21942,0.542,0.845,1,0
21943,0.352,0.26,1,0
21944,0.985,0.323,1,0
21945,0.613,0.291,1,0
21946,0.698,0.462,1,0
21947,0.036,0.344,1,0
21948,0.192,0.259,1,0
21949,1.336,0.022,1,0
21950,1.703,0.042,1,0
21951,1.037,0.967,1,0
21952,0.484,0.006,1,0
21953,1.082,0.702,1,0
21954,0.05,0.392,1,0
21955,0.16,0.281,1,0
21956,0.312,0.441,1,0
21957,1.091,0.291,1,0
21958,4.502,1.856,1,0
21959,6.799,0.513,1,0
21960,0.189,0.13,1,0
21961,4.277,0.261,1,0
21962,2.306,0.237,1,0
21963,3.128,0.681,1,0
21964,2.14,0.636,1,0
21965,2.845,0.135,1,0
21966,2.205,0.232,1,0
21967,0.767,0.296,1,0
21968,0.102,0.108,1,0
21969,1.115,0.804,1,0
21970,0.13,1.148,1,0
21971,0.822,0.276,1,0
21972,2.361,0.842,1,0
21973,0.304,0.331,1,0
21974,0.854,0.477,1,0
21975,1.199,0.169,1,0
21976,1.27,0.29,1,0
21977,2.593,0.089,1,0
21978,0.093,0.049,1,0
21979,0.248,0.04,1,0
21980,0.524,0.195,1,0
21981,0.148,0.093,1,0
21982,0.733,0.157,1,0
21983,0.963,0.153,1,0
21984,0.555,0.356,1,0
21985,0.964,0.118,1,0
21986,0.309,0.196,1,0
21987,0.755,0.089,1,0
21988,0.823,0.51,1,0
21989,0.765,0.581,1,0
21990,0.858,0.203,1,0
21991,0.278,0.491,1,0
21992,0.466,0.164,1,0
21993,0.562,0.359,1,0
21994,0.003,0.052,1,0
21995,0.884,0.144,1,0
21996,0.185,1.054,1,0
21997,0.904,0.582,1,0
21998,1.232,0.813,1,0
21999,0.841,0.559,1,0
22000,1.985,0.632,1,0
22001,1.316,0.266,1,0
22002,0.463,0.408,1,0
22003,0.633,0.105,1,0
22004,2.692,0.36,1,0
22005,0.514,1.276,1,0
22006,2.016,0.367,1,0
22007,0.243,0.997,1,0
22008,0.906,0.475,1,0
22009,0.572,0.275,1,0
22010,1.097,0.459,1,0
22011,1.329,0.39,1,0
22012,0.638,0.435,1,0
22013,0.191,0.413,1,0
22014,0.391,0.065,1,0
22015,0.047,0.803,1,0
22016,1.321,0.652,1,0
22017,1.426,0.045,1,0
22018,0.013,0.466,1,0
22019,0.801,0.506,1,0
22020,1.088,1.555,1,0
22021,0.395,0.935,1,0
22022,1.12,2.086,1,0
22023,0.281,0.508,1,0
22024,0.621,0.598,1,0
22025,2.357,0.323,1,0
22026,1.147,0.256,1,0
22027,2.655,0.482,1,0
22028,1.181,0.485,1,0
22029,0.496,1.73,1,0
22030,0.248,0.099,1,0
22031,0.487,0.022,1,0
22032,3,0.285,1,0
22033,0.092,1.122,1,0
22034,1.548,1.224,1,0
22035,0.549,0.161,1,0
22036,0.123,0.016,1,0
22037,1.53,1.107,1,0
22038,2.899,0.656,1,0
22039,1.378,0.221,1,0
22040,0.301,0.84,1,0
22041,0.457,0.238,1,0
22042,0.452,0.256,1,0
22043,0.563,0.38,1,0
22044,0.934,0.012,1,0
22045,0.696,0.627,1,0
22046,0.405,0.087,1,0
22047,1.977,0.123,1,0
22048,1.724,0.168,1,0
22049,0.504,0.168,1,0
22050,0.116,0.306,1,0
22051,1.23,1.436,1,0
22052,2.079,0.565,1,0
22053,0.796,0.024,1,0
22054,0.272,0.013,1,0
22055,1.646,0.79,1,0
22056,1.625,0.395,1,0
22057,2.002,0.069,1,0
22058,0.896,1.326,1,0
22059,2.934,0.19,1,0
22060,2.7,0.29,1,0
22061,1.153,0.576,1,0
22062,0.128,0.225,1,0
22063,0.383,1.194,1,0
22064,1.387,0.649,1,0
22065,1.926,0.465,1,0
22066,1.162,0.483,1,0
22067,1.603,0.852,1,0
22068,0.734,0.725,1,0
22069,2.249,1.053,1,0
22070,0.763,0.136,1,0
22071,1.173,1.008,1,0
22072,0.81,0.613,1,0
22073,0.243,0.066,1,0
22074,0.648,0.082,1,0
22075,1.325,0.277,1,0
22076,0.335,0.035,1,0
22077,0.179,0.004,1,0
22078,0.308,0.945,1,0
22079,1.049,0.134,1,0
22080,0.721,0.051,1,0
22081,1.628,0.341,1,0
22082,0.927,0.004,1,0
22083,1.418,0.263,1,0
22084,0.084,0.325,1,0
22085,0.139,0.295,1,0
22086,0.127,0.514,1,0
22087,1.645,0.279,1,0
22088,1.503,0.539,1,0
22089,1.423,0.405,1,0
22090,0.566,0.538,1,0
22091,0.622,0.186,1,0
22092,0.894,0.217,1,0
22093,0.284,0.38,1,0
22094,0.975,0.842,1,0
22095,0.836,0.062,1,0
22096,0.978,0.46,1,0
22097,2.076,0.011,1,0
22098,1.362,0.06,1,0
22099,6.395,0.418,1,0
22100,2.903,0.427,1,0
22101,1.417,0.001,1,0
22102,0.348,0.673,1,0
22103,0.576,0.305,1,0
22104,0.981,0.208,1,0
22105,0.683,0.453,1,0
22106,0.33,0.667,1,0
22107,1.521,0.735,1,0
22108,1.92,1.319,1,0
22109,1.894,0.298,1,0
22110,0.072,0.302,1,0
22111,4.332,0.24,1,0
22112,0.907,1.414,1,0
22113,5.903,0.554,1,0
22114,0.892,0.619,1,0
22115,1.028,1.116,1,0
22116,0.946,0.28,1,0
22117,0.847,0.567,1,0
22118,0.064,0.253,1,0
22119,0.767,0.349,1,0
22120,1.14,0.619,1,0
22121,0.875,0.174,1,0
22122,0.622,0.597,1,0
22123,0.942,0.126,1,0
22124,1.876,0.756,1,0
22125,1.136,0.273,1,0
22126,1.742,0.853,1,0
22127,2.814,0.299,1,0
22128,0.591,0.465,1,0
22129,0.628,0.334,1,0
22130,0.425,0.127,1,0
22131,0.601,0.569,1,0
22132,0.014,0.606,1,0
22133,0.02,0.204,1,0
22134,0.481,0.623,1,0
22135,1.048,0.777,1,0
22136,0.178,0.825,1,0
22137,0.485,0.147,1,0
22138,0.383,0.554,1,0
22139,0.493,0.085,1,0
22140,1.67,0.448,1,0
22141,1.102,0.327,1,0
22142,0.38,0.642,1,0
22143,0.421,0.167,1,0
22144,1.085,0.188,1,0
22145,1.006,0.601,1,0
22146,0.324,0.57,1,0
22147,0.874,0.222,1,0
22148,0.199,0.082,1,0
22149,0.373,0.673,1,0
22150,0.979,0.841,1,0
22151,0.631,0.173,1,0
22152,0.9,0.718,1,0
22153,1.503,0.018,1,0
22154,1.997,0.722,1,0
22155,0.008,0.147,1,0
22156,0.629,0.132,1,0
22157,0.719,0.003,1,0
22158,2.754,0.478,1,0
22159,4.065,1.44,1,0
22160,1.144,0.536,1,0
22161,0.68,0.017,1,0
22162,0.704,0.379,1,0
22163,0.463,0.237,1,0
22164,0.731,0.781,1,0
22165,0.744,1.382,1,0
22166,4.932,0.877,1,0
22167,0.771,0.604,1,0
22168,8.743,0.906,1,0
22169,4.708,0.442,1,0
22170,0.706,0.815,1,0
22171,2.889,0.257,1,0
22172,4.695,0.197,1,0
22173,1.681,0.442,1,0
22174,1.88,0.394,1,0
22175,0.653,0.552,1,0
22176,0.734,1.545,1,0
22177,0.447,0.531,1,0
22178,0.84,0.774,1,0
22179,1.695,0.266,1,0
22180,0.532,1.036,1,0
22181,1.411,0.844,1,0
22182,2.157,0.006,1,0
22183,2.022,0.395,1,0
22184,0.096,0.338,1,0
22185,1.189,0.534,1,0
22186,1.587,0.641,1,0
22187,1.826,0.561,1,0
22188,1.406,0.306,1,0
22189,1.567,0.763,1,0
22190,0.017,0.216,1,0
22191,0.141,0.878,1,0
22192,0.833,0.106,1,0
22193,0.572,0.299,1,0
22194,0.499,0.223,1,0
22195,1.443,0.655,1,0
22196,0.96,0.786,1,0
22197,0.483,0.276,1,0
22198,0.463,0.512,1,0
22199,0.436,0.997,1,0
22200,1.718,0.16,1,0
22201,3.673,0.313,1,0
22202,2.302,0.412,1,0
22203,0.105,1.144,1,0
22204,0.191,0.355,1,0
22205,0.487,0.158,1,0
22206,0.735,0.323,1,0
22207,1.036,0.592,1,0
22208,0.043,0.316,1,0
22209,0.995,0.969,1,0
22210,0.03,0.468,1,0
22211,0.269,0.085,1,0
22212,0.357,0.477,1,0
22213,0.549,0.466,1,0
22214,0.509,0.063,1,0
22215,0.283,0.763,1,0
22216,0.996,0.536,1,0
22217,1.855,0.632,1,0
22218,0.453,0.465,1,0
22219,0.699,0.876,1,0
22220,2.047,0.517,1,0
22221,3.146,0.585,1,0
22222,0.008,0.436,1,0
22223,1.413,0.357,1,0
22224,2.466,0.429,1,0
22225,2.945,0.164,1,0
22226,0.954,0.469,1,0
22227,1.532,0.424,1,0
22228,0.503,0.664,1,0
22229,2.066,0.784,1,0
22230,1.588,2.468,1,0
22231,2.514,1.503,1,0
22232,5.64,1.288,1,0
22233,3.034,1.418,1,0
22234,2.617,0.131,1,0
22235,1.139,0.249,1,0
22236,2.994,0.402,1,0
22237,1.311,0.673,1,0
22238,0.309,0.674,1,0
22239,2.291,0.798,1,0
22240,1.035,0.008,1,0
22241,0.187,0.179,1,0
22242,0.399,1.034,1,0
22243,1.446,0.079,1,0
22244,0.711,0.064,1,0
22245,0.26,0.283,1,0
22246,0.63,0.162,1,0
22247,0.001,0.591,1,0
22248,1.217,0.613,1,0
22249,1.315,0.616,1,0
22250,0.25,0.021,1,0
22251,0.965,0.45,1,0
22252,0.205,0.068,1,0
22253,1.736,0.143,1,0
22254,1.658,0.129,1,0
22255,3.142,0.429,1,0
22256,4.556,0.89,1,0
22257,4.525,0.542,1,0
22258,6.094,0.267,1,0
22259,1.021,0.599,1,0
22260,2.214,0.32,1,0
22261,1.004,0.318,1,0
22262,1.475,0.075,1,0
22263,2.395,0.324,1,0
22264,1.482,1.116,1,0
22265,0.606,0.499,1,0
22266,0.868,0.601,1,0
22267,0.757,0.59,1,0
22268,0.057,0.24,1,0
22269,1.092,0.386,1,0
22270,0.85,0.105,1,0
22271,0.248,0.236,1,0
22272,3.204,0.369,1,0
22273,1.051,0.254,1,0
22274,2.659,1.576,1,0
22275,1.611,0.501,1,0
22276,3.676,0.859,1,0
22277,0.876,0.039,1,0
22278,1.109,0.276,1,0
22279,0.721,0.278,1,0
22280,2.256,0.274,1,0
22281,0.651,0.432,1,0
22282,0.032,0.619,1,0
22283,0.128,0.329,1,0
22284,0.256,0.277,1,0
22285,0.006,0.109,1,0
22286,0.181,0.15,1,0
22287,0.57,0.26,1,0
22288,0.014,0.207,1,0
22289,0.469,0.432,1,0
22290,0.625,1.59,1,0
22291,0.098,0.253,1,0
22292,0.173,0.371,1,0
22293,0.734,0.077,1,0
22294,0.907,0.103,1,0
22295,0.338,0.48,1,0
22296,0.621,0.46,1,0
22297,1.419,0.238,1,0
22298,0.723,0.25,1,0
22299,0.462,0.263,1,0
22300,0.929,0.275,1,0
22301,2.366,1.338,1,0
22302,0.546,0.46,1,0
22303,2.175,0.348,1,0
22304,0.315,0.485,1,0
22305,0.637,0.75,1,0
22306,0.603,0.38,1,0
22307,0.686,0.564,1,0
22308,0.99,0.858,1,0
22309,0.321,0.797,1,0
22310,0.245,0.63,1,0
22311,0.941,0.203,1,0
22312,0.869,0.05,1,0
22313,1.179,0.029,1,0
22314,1.891,1.437,1,0
22315,0.674,0.253,1,0
22316,0.874,0.256,1,0
22317,0.482,0.754,1,0
22318,0.644,0.21,1,0
22319,0.701,0.765,1,0
22320,0.667,0.211,1,0
22321,0.66,0.749,1,0
22322,0.403,0.161,1,0
22323,0.954,0.198,1,0
22324,1.384,1.131,1,0
22325,0.67,0.15,1,0
22326,1.751,0.701,1,0
22327,3.072,0.245,1,0
22328,5.034,1.09,1,0
22329,0.282,0.224,1,0
22330,2.396,0.872,1,0
22331,0.039,0.33,1,0
22332,0.428,1.476,1,0
22333,0.399,1.024,1,0
22334,1.269,0.128,1,0
22335,0.738,0.105,1,0
22336,1.812,0.839,1,0
22337,3.552,1.642,1,0
22338,7.288,1.882,1,0
22339,0.735,0.262,1,0
22340,2.84,0.576,1,0
22341,1.436,0.427,1,0
22342,3.051,0.069,1,0
22343,0.65,0.017,1,0
22344,1.741,0.622,1,0
22345,0.716,0.451,1,0
22346,1.669,0.37,1,0
22347,1.475,0.778,1,0
22348,1.718,0.057,1,0
22349,0.078,0.413,1,0
22350,0.469,0.033,1,0
22351,0.062,0.592,1,0
22352,2.052,0.523,1,0
22353,1.664,0.334,1,0
22354,0.106,0.167,1,0
22355,0.553,0.543,1,0
22356,0.011,0.327,1,0
22357,0.009,0.741,1,0
22358,0.52,0.319,1,0
22359,2.454,0.069,1,0
22360,0.716,0.269,1,0
22361,0.017,0.802,1,0
22362,1.061,0.616,1,0
22363,0.586,1.022,1,0
22364,0.898,0.705,1,0
22365,0.753,0.5,1,0
22366,0.268,0.44,1,0
22367,1.42,0.089,1,0
22368,0.781,0.728,1,0
22369,1.604,0.945,1,0
22370,1.335,1.008,1,0
22371,0.557,1.595,1,0
22372,1.622,0.131,1,0
22373,0.467,0.563,1,0
22374,0.588,0.341,1,0
22375,0.126,0.713,1,0
22376,0.635,0.527,1,0
22377,1.521,0.694,1,0
22378,1.101,0.129,1,0
22379,0.701,0.83,1,0
22380,0.93,0.071,1,0
22381,1.78,0.578,1,0
22382,0.416,0.564,1,0
22383,1.556,0.331,1,0
22384,0.849,0.536,1,0
22385,0.198,0.075,1,0
22386,0.077,1.261,1,0
22387,0.844,0.18,1,0
22388,1.338,0.383,1,0
22389,0.882,0.343,1,0
22390,1.237,0.262,1,0
22391,0.192,0.426,1,0
22392,0.362,0.068,1,0
22393,0.649,0.25,1,0
22394,2.27,0.129,1,0
22395,2.04,0.631,1,0
22396,0.193,0.499,1,0
22397,1.976,2.081,1,0
22398,1.763,0.547,1,0
22399,1.313,0.115,1,0
22400,0.858,3.223,1,0
22401,4.671,0.025,1,0
22402,4.101,1.817,1,0
22403,0.678,0.102,1,0
22404,1.079,1.03,1,0
22405,2.57,1.212,1,0
22406,1.862,1.003,1,0
22407,0.96,0.534,1,0
22408,0.353,0.29,1,0
22409,1.371,0.479,1,0
22410,0.82,0.051,1,0
22411,0.696,0.63,1,0
22412,0.347,0.94,1,0
22413,0.19,0.442,1,0
22414,0.733,0.267,1,0
22415,0.579,0.006,1,0
22416,0.202,0.05,1,0
22417,1.091,0.607,1,0
22418,0.76,0.138,1,0
22419,0.189,0.396,1,0
22420,0.026,1.321,1,0
22421,0.254,1,1,0
22422,0.684,0.006,1,0
22423,0.953,0.152,1,0
22424,3.281,1.333,1,0
22425,0.973,0.305,1,0
22426,3.846,0.187,1,0
22427,2.088,0.06,1,0
22428,0.704,0.061,1,0
22429,0.028,0.916,1,0
22430,1.667,0.563,1,0
22431,0.349,0.804,1,0
22432,2.864,0.019,1,0
22433,3.665,0.111,1,0
22434,2.649,0.092,1,0
22435,1.399,0.384,1,0
22436,0.964,0.808,1,0
22437,0.853,0.035,1,0
22438,0.549,0.713,1,0
22439,0.365,0.363,1,0
22440,0.041,0.556,1,0
22441,0.029,0.236,1,0
22442,1.813,0.295,1,0
22443,1.214,1.121,1,0
22444,1.406,0.466,1,0
22445,2.148,0.77,1,0
22446,1.59,0.363,1,0
22447,0.863,0.208,1,0
22448,0.282,0.254,1,0
22449,0.051,0.583,1,0
22450,1.142,0.771,1,0
22451,2.078,0.634,1,0
22452,0.371,0.569,1,0
22453,0.318,0.617,1,0
22454,0.568,0.697,1,0
22455,0.463,0.078,1,0
22456,2.486,0.102,1,0
22457,2.12,0.343,1,0
22458,0.489,0.453,1,0
22459,0.61,0.557,1,0
22460,0.255,0.585,1,0
22461,0.842,0.07,1,0
22462,0.276,0.389,1,0
22463,0.257,0.098,1,0
22464,1.613,0.118,1,0
22465,1.73,0.867,1,0
22466,0.501,0.574,1,0
22467,1.499,0.564,1,0
22468,0.543,0.272,1,0
22469,0.834,0.974,1,0
22470,0.726,0.597,1,0
22471,1.239,0.287,1,0
22472,0.179,0.305,1,0
22473,0.014,0.014,1,0
22474,1.077,0.37,1,0
22475,1.113,0.031,1,0
22476,0.223,0.081,1,0
22477,0.403,1.649,1,0
22478,0.466,0.091,1,0
22479,0.166,0.588,1,0
22480,1.061,0.273,1,0
22481,0.041,0.479,1,0
22482,0.762,0.536,1,0
22483,1.853,0.286,1,0
22484,0.501,0.845,1,0
22485,0.869,0.241,1,0
22486,1.942,0.562,1,0
22487,0.374,0.866,1,0
22488,1.104,0.097,1,0
22489,0.045,0.516,1,0
22490,0.202,0.43,1,0
22491,0.232,0.158,1,0
22492,1.046,0.185,1,0
22493,1.159,0.646,1,0
22494,1.065,0.654,1,0
22495,0.75,0.4,1,0
22496,1.97,0.082,1,0
22497,3.722,1.531,1,0
22498,3.214,0.828,1,0
22499,2.028,0.33,1,0
22500,1.501,0.808,1,0
22501,1.162,0.374,1,0
22502,2.803,0.454,1,0
22503,2.05,0.008,1,0
22504,2.077,1.714,1,0
22505,2.914,1.621,1,0
22506,2.755,0.051,1,0
22507,6.658,0.855,1,0
22508,2.627,0.438,1,0
22509,0.698,0.682,1,0
22510,1.571,1.746,1,0
22511,3.546,0.295,1,0
22512,0.471,0.413,1,0
22513,0.391,0.489,1,0
22514,1.127,0.878,1,0
22515,0.951,0.516,1,0
22516,0.041,0.142,1,0
22517,0.237,0.172,1,0
22518,1.56,0.345,1,0
22519,0.285,0.072,1,0
22520,0.655,0.531,1,0
22521,0.398,0.596,1,0
22522,0.76,0.304,1,0
22523,1.047,0.234,1,0
22524,0.616,0.128,1,0
22525,0.804,0.746,1,0
22526,0.412,0.218,1,0
22527,1.728,0.049,1,0
22528,0.658,0.752,1,0
22529,0.893,0.27,1,0
22530,1.309,0.602,1,0
22531,0.802,0.097,1,0
22532,0.521,0.75,1,0
22533,1,0.917,1,0
22534,0.106,1.652,1,0
22535,0.869,0.992,1,0
22536,0.312,0.31,1,0
22537,0.072,1.247,1,0
22538,2.849,0.554,1,0
22539,1.942,0.164,1,0
22540,4.032,0.419,1,0
22541,1.881,0.128,1,0
22542,0.352,0.621,1,0
22543,0.524,0.011,1,0
22544,1.519,0.491,1,0
22545,0.104,0.651,1,0
22546,1.105,0.047,1,0
22547,2.184,0.61,1,0
22548,1.235,1.122,1,0
22549,0.266,0.423,1,0
22550,0.176,0.901,1,0
22551,0.864,0.424,1,0
22552,0.633,0.027,1,0
22553,0.815,0.441,1,0
22554,0.295,0.191,1,0
22555,0.811,1.332,1,0
22556,0.078,0.029,1,0
22557,1.409,2.364,1,0
22558,1.409,0.318,1,0
22559,1.355,0.694,1,0
22560,3.534,0.238,1,0
22561,1.391,1.571,1,0
22562,0.422,0.161,1,0
22563,0.948,0.577,1,0
22564,1.395,0.161,1,0
22565,3.703,0.516,1,0
22566,4.787,0.674,1,0
22567,6.518,0.808,1,0
22568,1.922,0.704,1,0
22569,0.016,0.621,1,0
22570,1.127,0.262,1,0
22571,2.031,0.285,1,0
22572,0.434,1.343,1,0
22573,0.38,0.036,1,0
22574,1.069,0.614,1,0
22575,1.36,0.382,1,0
22576,0.086,0.125,1,0
22577,0.746,0.021,1,0
22578,0.122,0.187,1,0
22579,0.807,0.194,1,0
22580,1.054,0.735,1,0
22581,1.645,0.259,1,0
22582,0.431,0.372,1,0
22583,0.208,0.45,1,0
22584,0.736,0.063,1,0
22585,1.222,0.216,1,0
22586,0.114,0.616,1,0
22587,0.35,0.791,1,0
22588,0.548,0.182,1,0
22589,0.478,0.138,1,0
22590,1.454,0.066,1,0
22591,0.883,0.738,1,0
22592,1.638,0.03,1,0
22593,2.338,0.369,1,0
22594,4.091,1.727,1,0
22595,4.283,0.692,1,0
22596,4.076,0.246,1,0
22597,5.541,0.042,1,0
22598,0.987,1.254,1,0
22599,1.343,0.287,1,0
22600,1.162,0.316,1,0
22601,0.454,0.517,1,0
22602,0.93,0.239,1,0
22603,0.31,0.228,1,0
22604,0.227,0.111,1,0
22605,0.797,0.251,1,0
22606,0.618,0.727,1,0
22607,1.602,0.118,1,0
22608,0.283,0.124,1,0
22609,0.823,0.211,1,0
22610,1.162,0.109,1,0
22611,0.485,1.093,1,0
22612,1.117,0.462,1,0
22613,1.127,0.772,1,0
22614,2.766,0.537,1,0
22615,0.248,0.15,1,0
22616,2.223,0.821,1,0
22617,0.907,0.27,1,0
22618,0.884,0.05,1,0
22619,1.338,0.917,1,0
22620,1.134,0.065,1,0
22621,0.39,0.407,1,0
22622,1.018,0.114,1,0
22623,1.473,0.283,1,0
22624,0.237,1.109,1,0
22625,0.437,0.505,1,0
22626,3.645,1.264,1,0
22627,2.476,0.911,1,0
22628,4.706,0.614,1,0
22629,1.454,0.626,1,0
22630,1.452,0.907,1,0
22631,1.006,0.792,1,0
22632,2.476,1.233,1,0
22633,0.936,0.237,1,0
22634,0.446,0.703,1,0
22635,0.265,0.56,1,0
22636,2.597,0.354,1,0
22637,0.649,0.59,1,0
22638,1.44,0.195,1,0
22639,0.551,0.344,1,0
22640,0.274,0.009,1,0
22641,1.812,1.07,1,0
22642,0.186,0.651,1,0
22643,0.76,0.402,1,0
22644,0.959,0.017,1,0
22645,0.545,0.506,1,0
22646,0.464,0.03,1,0
22647,0.372,0.146,1,0
22648,1.051,1.027,1,0
22649,2.263,1.309,1,0
22650,0.746,0.467,1,0
22651,1.415,1.938,1,0
22652,0.972,0.027,1,0
22653,1.187,0.146,1,0
22654,0.538,0.052,1,0
22655,0.129,1.156,1,0
22656,0.76,0.512,1,0
22657,0.677,0.494,1,0
22658,1.853,0.819,1,0
22659,2.802,0.516,1,0
22660,0.146,0.514,1,0
22661,4.235,1.196,1,0
22662,1.682,1.162,1,0
22663,0.327,0.815,1,0
22664,0.124,1.111,1,0
22665,1.27,0.635,1,0
22666,1.044,0.139,1,0
22667,0.205,0.277,1,0
22668,0.048,0.195,1,0
22669,0.349,0.513,1,0
22670,0.465,0.541,1,0
22671,0.71,0.362,1,0
22672,0.231,0.173,1,0
22673,0.232,0.517,1,0
22674,0.428,0.156,1,0
22675,0.374,0.746,1,0
22676,0.291,0.129,1,0
22677,0.887,0.291,1,0
22678,2.542,0.251,1,0
22679,3.494,0.373,1,0
22680,0.426,0.968,1,0
22681,0.598,0.103,1,0
22682,0.696,0.024,1,0
22683,2.767,0.49,1,0
22684,2.32,0.115,1,0
22685,2.747,0.226,1,0
22686,5.461,0.616,1,0
22687,2.349,0.136,1,0
22688,0.95,1.631,1,0
22689,0.191,0.558,1,0
22690,1.595,1.053,1,0
22691,0.181,0.589,1,0
22692,0.203,0.063,1,0
22693,0.106,1.174,1,0
22694,0.792,0.444,1,0
22695,1.904,0.603,1,0
22696,0.998,0.561,1,0
22697,1.605,0.452,1,0
22698,0.277,0.073,1,0
22699,0.028,0.529,1,0
22700,1.26,0.185,1,0
22701,1.095,0.215,1,0
22702,0.001,0.495,1,0
22703,0.405,0.226,1,0
22704,1.48,0.74,1,0
22705,0.566,0.335,1,0
22706,0.644,0.124,1,0
22707,1.024,0.484,1,0
22708,0.843,0.915,1,0
22709,1.072,0.234,1,0
22710,0.242,0.099,1,0
22711,0.54,0.602,1,0
22712,0.454,0.256,1,0
22713,0.293,1.103,1,0
22714,0.662,0.921,1,0
22715,0.385,0.053,1,0
22716,0.533,0.507,1,0
22717,0.829,0.199,1,0
22718,1.823,0.256,1,0
22719,1.419,0.126,1,0
22720,1.06,0.79,1,0
22721,0.436,1.11,1,0
22722,3.226,0.433,1,0
22723,0.972,0.947,1,0
22724,2.292,0.054,1,0
22725,1.269,0.533,1,0
22726,0.372,0.207,1,0
22727,1.376,1.139,1,0
22728,2.018,0.019,1,0
22729,3.967,0.584,1,0
22730,0.161,0.552,1,0
22731,0.623,0.551,1,0
22732,0.747,0.07,1,0
22733,0.001,0.23,1,0
22734,0.738,0.377,1,0
22735,0.057,0.242,1,0
22736,0.464,0.639,1,0
22737,1.647,0.49,1,0
22738,0.331,0.388,1,0
22739,2.93,0.064,1,0
22740,0.634,0.089,1,0
22741,1.676,0.984,1,0
22742,0.268,0.409,1,0
22743,1.421,0.83,1,0
22744,0.677,0.194,1,0
22745,0.363,0.609,1,0
22746,0.353,0.211,1,0
22747,1.138,0.984,1,0
22748,1.244,0.415,1,0
22749,0.11,0.747,1,0
22750,0.912,1.417,1,0
22751,1.249,0.446,1,0
22752,0.693,0.077,1,0
22753,0.606,0.174,1,0
22754,0.549,0.045,1,0
22755,1.287,0.024,1,0
22756,2.48,0.682,1,0
22757,1.166,1.043,1,0
22758,0.203,0.853,1,0
22759,1.454,0.357,1,0
22760,0.261,0.034,1,0
22761,0.37,0.702,1,0
22762,1.192,0.474,1,0
22763,0.932,0.083,1,0
22764,3.18,0.491,1,0
22765,2.859,0.016,1,0
22766,1.398,0.295,1,0
22767,2.311,0.989,1,0
22768,0.383,0.605,1,0
22769,2.096,0.017,1,0
22770,0.581,0.295,1,0
22771,1.37,0.423,1,0
22772,0.069,0.021,1,0
22773,1.92,1.104,1,0
22774,0.843,0.859,1,0
22775,1.282,0.105,1,0
22776,1.736,0.045,1,0
22777,1.383,0.324,1,0
22778,2.447,0.027,1,0
22779,3.635,0.153,1,0
22780,0.085,1.181,1,0
22781,2.67,0.456,1,0
22782,1.904,1.178,1,0
22783,1.467,0.275,1,0
22784,0.232,1.422,1,0
22785,0.242,0.673,1,0
22786,0.233,0.809,1,0
22787,1.448,0.757,1,0
22788,1.38,0.529,1,0
22789,0.089,0.491,1,0
22790,0.139,0.1,1,0
