id,cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,label
53,118,-0.0003,-0.0002,100,518.67,642.6,1590.73,1403.49,14.62,21.61,553.4,2388.04,9074.92,1.3,47.54,521.66,2388.07,8155.87,8.4134,0.03,391,2388,100,39.02,23.3121,0
53,119,-0.0003,-0.0002,100,518.67,642.81,1595.17,1406.6,14.62,21.61,553.1,2388.06,9069.11,1.3,47.58,521.44,2388.06,8155.2,8.4458,0.03,392,2388,100,38.85,23.3565,0
53,120,0.0008,-0.0002,100,518.67,642.4,1592.45,1406.24,14.62,21.61,553.56,2388,9068.8,1.3,47.39,521.51,2388.04,8153.4,8.4466,0.03,393,2388,100,38.8,23.2436,0
53,121,0.0057,-0.0003,100,518.67,642.69,1591.1,1408.57,14.62,21.61,553.35,2388.04,9075.71,1.3,47.58,521.25,2388.02,8155.27,8.4587,0.03,395,2388,100,38.79,23.2405,0
53,122,-0.002,0.0003,100,518.67,642.89,1585.09,1407.02,14.62,21.61,552.87,2388.04,9078.9,1.3,47.59,521.75,2388.09,8148.82,8.4502,0.03,393,2388,100,38.92,23.3892,0
53,123,-0.0002,-0.0002,100,518.67,643.32,1595.18,1412.45,14.62,21.61,554.14,2388.09,9079.42,1.3,47.51,521.25,2388.1,8157.87,8.4609,0.03,394,2388,100,38.69,23.2218,0
53,124,0.0011,0.0003,100,518.67,642.86,1591.25,1410.38,14.62,21.61,552.72,2388.12,9082.77,1.3,47.57,521.64,2388.06,8155.79,8.4602,0.03,395,2388,100,38.88,23.2964,0
53,125,0.0024,0.0002,100,518.67,643.2,1587.13,1415.68,14.62,21.61,553.6,2388.09,9079.41,1.3,47.35,521.06,2388.11,8153.55,8.4423,0.03,393,2388,100,38.79,23.312,0
53,126,-0.0011,0.0002,100,518.67,642.76,1585.75,1409.78,14.62,21.61,553.34,2388.06,9081.75,1.3,47.57,521.44,2388.07,8158.78,8.4327,0.03,393,2388,100,38.85,23.3083,0
53,127,0.0009,-0.0001,100,518.67,642.51,1590.28,1409.54,14.62,21.61,553.08,2388.1,9077.69,1.3,47.67,521.57,2388.06,8156.72,8.4371,0.03,393,2388,100,38.87,23.2946,0
53,128,0.0011,0.0002,100,518.67,642.5,1586.28,1410.81,14.62,21.61,553.15,2388.07,9083.56,1.3,47.55,521.44,2388.07,8160.03,8.4094,0.03,394,2388,100,38.88,23.294,0
53,129,-0.003,-0.0005,100,518.67,642.6,1586.63,1414.36,14.62,21.61,553.01,2388.05,9081.36,1.3,47.56,521.1,2388.13,8156.7,8.4155,0.03,393,2388,100,38.91,23.268,0
53,130,0.0012,-0.0003,100,518.67,642.98,1594.42,1404.66,14.62,21.61,553.51,2388.09,9078.63,1.3,47.5,521.68,2388.11,8154.28,8.4407,0.03,392,2388,100,38.68,23.198,0
53,131,-0.001,0.0004,100,518.67,642.17,1591.61,1415.54,14.62,21.61,553.89,2388.11,9084.85,1.3,47.77,521.82,2388.06,8158.51,8.4328,0.03,393,2388,100,38.95,23.2396,0
53,132,0.0032,-0.0001,100,518.67,642.64,1583.62,1411.1,14.62,21.61,553.15,2388.08,9078.33,1.3,47.5,521.06,2388.14,8158.36,8.4735,0.03,394,2388,100,38.76,23.2222,0
53,133,0.0023,-0.0003,100,518.67,642.47,1592.05,1417.37,14.62,21.61,553.32,2388.07,9075.86,1.3,47.52,521.56,2388.12,8156.08,8.4613,0.03,392,2388,100,38.75,23.3671,0
53,134,-0.0011,0.0002,100,518.67,643.11,1595.75,1407.34,14.62,21.61,553.13,2388.11,9083.86,1.3,47.77,522.08,2388.05,8153.67,8.4873,0.03,394,2388,100,38.8,23.2528,0
53,135,-0.0007,-0.0001,100,518.67,643.1,1596.3,1409.4,14.62,21.61,553.59,2388.1,9088.85,1.3,47.43,521.71,2388.08,8160.52,8.4147,0.03,393,2388,100,38.99,23.23,0
53,136,0.0046,0.0003,100,518.67,642.49,1594.19,1410.97,14.62,21.61,553.3,2388.06,9080.13,1.3,47.65,521.28,2388.06,8159.2,8.4819,0.03,394,2388,100,38.71,23.161,0
53,137,0.0002,0,100,518.67,642.87,1586.57,1405.96,14.62,21.61,553.64,2388.09,9087.19,1.3,47.53,520.99,2388.08,8159.51,8.4515,0.03,393,2388,100,38.79,23.2403,0
53,138,0.0018,-0.0004,100,518.67,642.6,1586.84,1409.79,14.62,21.61,552.87,2388.09,9086.31,1.3,47.62,521.77,2388.08,8162.37,8.4296,0.03,392,2388,100,38.73,23.3491,0
53,139,0,-0.0003,100,518.67,642.53,1589.31,1417.68,14.62,21.61,554.2,2388.04,9083.32,1.3,47.67,521.34,2388.07,8159.45,8.4686,0.03,393,2388,100,38.79,23.3027,0
53,140,-0.0006,-0.0003,100,518.67,642.91,1597.66,1412.49,14.62,21.61,553.33,2388.11,9090.76,1.3,47.47,521.63,2388.09,8161.37,8.4275,0.03,393,2388,100,38.77,23.1791,0
53,141,0.0022,0.0001,100,518.67,642.93,1589.98,1407.86,14.62,21.61,553.31,2388.06,9086.53,1.3,47.71,521.69,2388.05,8159.45,8.4758,0.03,393,2388,100,38.7,23.1342,0
53,142,-0.0009,0.0002,100,518.67,642.6,1588.17,1413.43,14.62,21.61,553.24,2388.11,9091.36,1.3,47.56,520.79,2388.07,8161.56,8.4894,0.03,394,2388,100,38.48,23.2616,0
53,143,-0.0021,-0.0002,100,518.67,642.91,1599.75,1413.82,14.62,21.61,553.25,2388.07,9093.35,1.3,47.75,521.69,2388.06,8170.46,8.4341,0.03,393,2388,100,38.65,23.2325,0
53,144,0.0001,0,100,518.67,641.99,1593.98,1410.25,14.62,21.61,552.77,2388.06,9086.84,1.3,47.56,521.35,2388.04,8163.04,8.4509,0.03,393,2388,100,38.91,23.2183,0
53,145,0.0026,-0.0002,100,518.67,642.41,1593.01,1413.8,14.62,21.61,552.75,2388.09,9093.91,1.3,47.61,521.4,2388.07,8164.61,8.4206,0.03,394,2388,100,38.85,23.3119,0
53,146,0.002,-0.0003,100,518.67,643.13,1595.32,1410.04,14.62,21.61,553.11,2388.1,9083.69,1.3,47.66,521.01,2388.12,8163.57,8.474,0.03,393,2388,100,38.77,23.3,0
53,147,0.0017,-0.0002,100,518.67,642.92,1583.95,1409.47,14.62,21.61,553.36,2388.09,9093.05,1.3,47.54,521.71,2388.06,8165.27,8.4745,0.03,394,2388,100,38.93,23.2549,0
53,148,-0.0011,-0.0001,100,518.67,642.84,1598.57,1410.03,14.62,21.61,552.84,2388.12,9089.86,1.3,47.73,520.54,2388.04,8165.48,8.4451,0.03,393,2388,100,38.65,23.2892,0
53,149,0.0036,0.0002,100,518.67,642.69,1599.77,1412.64,14.62,21.61,552.79,2388.11,9093.92,1.3,47.62,521.31,2388.06,8168.73,8.401,0.03,394,2388,100,38.8,23.1392,0
53,150,-0.001,0.0005,100,518.67,643.31,1588.61,1409.39,14.62,21.61,552.84,2388.11,9097.18,1.3,47.63,521.06,2388.09,8167.64,8.4693,0.03,393,2388,100,38.78,23.3048,0
53,151,0.0024,0.0001,100,518.67,643.02,1595.37,1421.22,14.62,21.61,552.86,2388.07,9090.85,1.3,47.74,521.06,2388.14,8163.82,8.45,0.03,393,2388,100,38.53,23.2231,0
53,152,0.0042,0.0004,100,518.67,642.57,1589.71,1415.53,14.62,21.61,552.68,2388.11,9086.22,1.3,47.57,521.1,2388.09,8171.37,8.4468,0.03,393,2388,100,38.68,23.2918,0
53,153,-0.0004,0.0005,100,518.67,643.04,1594.75,1413.13,14.62,21.61,552.62,2388.08,9091.91,1.3,47.74,522.05,2388.08,8171.02,8.4508,0.03,393,2388,100,38.6,23.1493,0
53,154,-0.0022,0.0002,100,518.67,643.03,1596.1,1407.29,14.62,21.61,552.74,2388.07,9091.55,1.3,47.68,520.83,2388.12,8169.63,8.4744,0.03,395,2388,100,38.75,23.2005,0
53,155,0.0015,0.0002,100,518.67,643.16,1591.2,1418.16,14.62,21.61,552.75,2388.06,9098.02,1.3,47.44,520.72,2388.07,8171.53,8.4991,0.03,394,2388,100,38.76,23.2799,0
53,156,0.0036,-0.0002,100,518.67,642.9,1590.62,1410.85,14.62,21.61,552.48,2388.13,9097.5,1.3,47.88,520.9,2388.08,8172.93,8.4536,0.03,394,2388,100,38.77,23.1978,0
53,157,-0.0002,0.0005,100,518.67,643.36,1597.67,1401.54,14.62,21.61,553.55,2388.1,9089.41,1.3,47.63,520.21,2388.1,8175.54,8.4476,0.03,396,2388,100,38.71,23.2513,0
53,158,0,-0.0005,100,518.67,642.61,1586.39,1414.7,14.62,21.61,552.85,2388.05,9099.79,1.3,47.65,520.6,2388.09,8173.42,8.4535,0.03,393,2388,100,38.69,23.2686,0
53,159,0.0003,-0.0002,100,518.67,642.95,1593.91,1414.58,14.62,21.61,553.08,2388.09,9105.79,1.3,47.58,521.51,2388.13,8179.85,8.4829,0.03,393,2388,100,38.76,23.2241,0
53,160,-0.0003,-0.0004,100,518.67,642.56,1592.66,1413.14,14.62,21.61,552.25,2388.1,9103.42,1.3,47.75,521.25,2388.12,8179.69,8.4946,0.03,393,2388,100,38.71,23.204,0
53,161,-0.0056,0.0003,100,518.67,643.05,1596.4,1415.9,14.62,21.61,552.91,2388.06,9102.95,1.3,47.82,521.05,2388.15,8177.53,8.444,0.03,394,2388,100,38.78,23.1837,0
53,162,-0.0003,0.0002,100,518.67,643.39,1589.57,1411.69,14.62,21.61,553.13,2388.11,9103.74,1.3,47.74,520.8,2388.09,8175.49,8.4763,0.03,395,2388,100,38.52,23.2697,0
53,163,0.0015,0.0005,100,518.67,643.46,1593.89,1418.94,14.62,21.61,552.48,2388.07,9101.01,1.3,47.81,521.09,2388.1,8179.62,8.4404,0.03,395,2388,100,38.65,23.2333,0
53,164,-0.0005,0.0002,100,518.67,643.3,1593.14,1423.34,14.62,21.61,552.51,2388.16,9110.95,1.3,47.7,520.36,2388.09,8176.77,8.4589,0.03,396,2388,100,38.68,23.1825,0
53,165,-0.004,0.0002,100,518.67,643.23,1593.42,1414.19,14.62,21.61,553.31,2388.11,9104.81,1.3,47.77,520.64,2388.07,8182.32,8.4545,0.03,394,2388,100,38.78,23.2019,1
53,166,0.0026,-0.0001,100,518.67,643.12,1597.62,1412.26,14.62,21.61,552.6,2388.08,9109.47,1.3,47.79,521.4,2388.1,8187.41,8.4667,0.03,395,2388,100,38.72,23.1563,1
53,167,0.0024,-0.0003,100,518.67,643.1,1595.83,1422.17,14.62,21.61,553.34,2388.12,9109.39,1.3,47.78,520.73,2388.09,8182.89,8.4432,0.03,393,2388,100,38.6,23.1481,1
53,168,0.0046,-0.0004,100,518.67,643.08,1600.46,1420.62,14.62,21.61,552.27,2388.12,9108.1,1.3,47.78,521.01,2388.08,8187.38,8.4817,0.03,395,2388,100,38.63,23.2471,1
53,169,-0.0017,-0.0003,100,518.67,643.73,1599.73,1419.9,14.62,21.61,553.06,2388.13,9116.28,1.3,47.91,520.83,2388.15,8182.88,8.4903,0.03,393,2388,100,38.49,23.1867,1
53,170,-0.0006,-0.0005,100,518.67,643.02,1595.92,1421.87,14.62,21.61,552.85,2388.07,9121.53,1.3,47.73,520.26,2388.1,8188.71,8.4953,0.03,395,2388,100,38.61,23.1807,1
53,171,0.0003,0.0003,100,518.67,643.07,1595.05,1416.71,14.62,21.61,552.66,2388.07,9122.08,1.3,47.58,520.64,2388.14,8194.64,8.4955,0.03,396,2388,100,38.73,23.2634,1
53,172,-0.0009,0,100,518.67,643.21,1591.8,1417.09,14.62,21.61,551.85,2388.11,9123.32,1.3,47.76,520.46,2388.11,8188.56,8.4701,0.03,396,2388,100,38.64,23.1709,1
53,173,0.0003,-0.0003,100,518.67,643.39,1601.08,1407.21,14.62,21.61,552.44,2388.11,9123.17,1.3,47.79,520.69,2388.09,8194.65,8.4973,0.03,395,2388,100,38.64,23.1678,1
53,174,0.0021,-0.0002,100,518.67,643.13,1601.25,1422.38,14.62,21.61,552.76,2388.05,9132.53,1.3,47.88,520.98,2388.09,8197.43,8.486,0.03,393,2388,100,38.68,23.0817,1
53,175,-0.0006,0.0002,100,518.67,643.21,1596.61,1416.79,14.62,21.61,552.86,2388.05,9133.02,1.3,47.91,521.05,2388.12,8198.99,8.4566,0.03,395,2388,100,38.62,23.1741,1
53,176,0.0027,-0.0002,100,518.67,643.06,1594.02,1416.65,14.62,21.61,552.88,2388.11,9122.2,1.3,47.78,520.36,2388.07,8191.37,8.4736,0.03,395,2388,100,38.62,23.2057,1
53,177,0.0059,0.0001,100,518.67,643.37,1597.61,1415.09,14.62,21.61,552.66,2388.15,9128.58,1.3,47.96,520.46,2388.13,8190.16,8.5108,0.03,394,2388,100,38.78,23.2846,1
53,178,-0.0014,-0.0004,100,518.67,642.68,1596.45,1423.78,14.62,21.61,552.5,2388.12,9129.45,1.3,47.96,521.11,2388.1,8200.12,8.463,0.03,395,2388,100,38.59,23.1172,1
53,179,-0.0002,-0.0002,100,518.67,642.87,1596.82,1421.71,14.62,21.61,552.73,2388.1,9131.95,1.3,47.87,520.56,2388.1,8201.98,8.4766,0.03,396,2388,100,38.59,23.1856,1
53,180,-0.0028,-0.0005,100,518.67,643.2,1599.77,1414.61,14.62,21.61,552.39,2388.12,9139.6,1.3,47.94,520.24,2388.15,8199.27,8.4671,0.03,396,2388,100,38.64,23.1846,1
53,181,-0.0047,0.0003,100,518.67,643.19,1598.61,1424.12,14.62,21.61,551.97,2388.1,9138.15,1.3,47.91,520.25,2388.14,8207.27,8.5073,0.03,395,2388,100,38.5,23.1596,1
53,182,0.0006,0.0002,100,518.67,643.28,1596.58,1424.75,14.62,21.61,552.16,2388.1,9140.96,1.3,47.9,520.5,2388.19,8196.21,8.4917,0.03,394,2388,100,38.61,23.1815,1
53,183,-0.0019,0.0003,100,518.67,643.33,1597.62,1428.43,14.62,21.61,552.58,2388.15,9143.52,1.3,48.09,520.42,2388.07,8207.03,8.5008,0.03,397,2388,100,38.64,23.1111,1
53,184,0.0028,-0.0002,100,518.67,643.98,1598.65,1425.08,14.62,21.61,552.12,2388.13,9138.55,1.3,48.04,520.05,2388.15,8209.84,8.4819,0.03,395,2388,100,38.51,23.1913,1
53,185,0.003,0.0005,100,518.67,643.44,1600.4,1420.29,14.62,21.61,552.4,2388.16,9142.03,1.3,47.84,520.41,2388.13,8213.24,8.4906,0.03,396,2388,100,38.61,23.1144,1
53,186,-0.0026,0,100,518.67,643.76,1603.49,1421.44,14.62,21.61,552.26,2388.16,9148.96,1.3,48.02,520.4,2388.15,8213.21,8.4877,0.03,397,2388,100,38.6,23.0892,1
53,187,-0.0005,-0.0002,100,518.67,643.7,1600.45,1426.43,14.62,21.61,552.03,2388.16,9147.04,1.3,48.05,520.72,2388.16,8214.98,8.5172,0.03,395,2388,100,38.54,23.1469,1
53,188,-0.0014,0,100,518.67,643.43,1605.95,1419.71,14.62,21.61,551.93,2388.16,9148.21,1.3,47.97,520.59,2388.14,8218.62,8.4865,0.03,398,2388,100,38.47,23.1633,1
53,189,0.0016,-0.0005,100,518.67,644.12,1602.6,1429.04,14.62,21.61,551.78,2388.15,9150.57,1.3,48.09,520.21,2388.17,8220.41,8.5371,0.03,397,2388,100,38.29,23.1289,1
53,190,0.0021,-0.0002,100,518.67,643.94,1599.71,1421.84,14.62,21.61,552.22,2388.15,9151.86,1.3,48.02,520.16,2388.13,8222.04,8.5174,0.03,397,2388,100,38.45,23.0076,1
53,191,-0.0016,0.0003,100,518.67,644.16,1608.16,1424.87,14.62,21.61,551.84,2388.13,9160.31,1.3,48.02,519.99,2388.13,8228.95,8.5085,0.03,398,2388,100,38.56,23.1925,1
53,192,-0.0026,0.0004,100,518.67,643.24,1607.08,1429.98,14.62,21.61,551.39,2388.19,9159.26,1.3,48.15,519.8,2388.2,8225.39,8.5009,0.03,397,2388,100,38.44,23.1553,1
53,193,-0.0002,0.0002,100,518.67,643.48,1605.99,1431.6,14.62,21.61,552.04,2388.2,9163.48,1.3,48.07,520.61,2388.2,8230.55,8.5836,0.03,397,2388,100,38.25,23.0927,1
53,194,-0.0023,-0.0003,100,518.67,643.97,1605.24,1429.29,14.62,21.61,552.28,2388.18,9167.7,1.3,48.15,520.5,2388.12,8234.23,8.5116,0.03,396,2388,100,38.36,23.0233,1
53,195,-0.0001,-0.0004,100,518.67,644.18,1612.63,1423.19,14.62,21.61,552.53,2388.14,9162.47,1.3,48.18,519.68,2388.17,8230.96,8.5196,0.03,396,2388,100,38.32,23.0419,1
54,1,0.0015,0,100,518.67,642.55,1582.13,1395.54,14.62,21.61,554.37,2388.02,9056.97,1.3,47.16,521.64,2388.05,8139.33,8.39,0.03,390,2388,100,39.16,23.3164,0
54,2,0.0018,0.0001,100,518.67,642.43,1585.29,1399.09,14.62,21.61,553.95,2388.07,9069.85,1.3,47.23,522.25,2387.95,8145.65,8.3852,0.03,392,2388,100,39.2,23.3992,0
54,3,-0.0043,-0.0004,100,518.67,642.05,1578.18,1406.34,14.62,21.61,554.45,2388.01,9070.61,1.3,47.15,522.65,2388.05,8145.7,8.4075,0.03,391,2388,100,38.94,23.4346,0
54,4,-0.0005,-0.0003,100,518.67,642.33,1582.9,1395.75,14.62,21.61,554.43,2388.02,9062.2,1.3,47.15,522.27,2388.02,8142.2,8.4278,0.03,392,2388,100,39.08,23.4222,0
54,5,-0.0036,-0.0001,100,518.67,641.6,1580.9,1396.71,14.62,21.61,555.07,2387.96,9068.9,1.3,47.23,522.64,2388.03,8145.19,8.4028,0.03,391,2388,100,38.75,23.4799,0
54,6,0.0015,-0.0005,100,518.67,641.79,1586.12,1402.14,14.62,21.6,554.68,2388,9060.9,1.3,47.11,522.26,2387.99,8142.64,8.4175,0.03,392,2388,100,38.98,23.3702,0
54,7,0,0,100,518.67,642.24,1581.51,1399.72,14.62,21.61,554.26,2387.99,9059.89,1.3,47.24,522.13,2387.97,8141.67,8.4285,0.03,392,2388,100,39.11,23.4091,0
54,8,-0.0019,0.0002,100,518.67,642.02,1584.37,1391.81,14.62,21.61,554.44,2388.05,9058.02,1.3,47.05,522.06,2387.98,8140.85,8.3697,0.03,390,2388,100,38.81,23.3924,0
54,9,-0.0013,-0.0002,100,518.67,642.1,1580.37,1398.73,14.62,21.61,554.04,2388.02,9065.66,1.3,47.22,522.47,2387.96,8143.39,8.4109,0.03,391,2388,100,39.15,23.3135,0
54,10,0.0004,-0.0004,100,518.67,641.84,1587.73,1397.06,14.62,21.61,554.66,2388.04,9064.51,1.3,47.11,522.29,2387.99,8147.93,8.4022,0.03,393,2388,100,39.08,23.3512,0
54,11,-0.0023,-0.0002,100,518.67,642.12,1591.03,1395.48,14.62,21.61,554.29,2388.01,9058.35,1.3,47.09,523.04,2388.03,8143.02,8.4109,0.03,393,2388,100,39.11,23.3691,0
54,12,-0.0002,-0.0005,100,518.67,642.28,1585.08,1400.94,14.62,21.61,554.95,2387.98,9063.6,1.3,47.12,522.34,2388.03,8146.69,8.4092,0.03,392,2388,100,38.95,23.3154,0
54,13,0.0005,0.0002,100,518.67,642.53,1583.77,1398.01,14.62,21.61,554.28,2388.04,9061.23,1.3,47.17,522.74,2387.98,8144.64,8.3972,0.03,392,2388,100,39.03,23.4262,0
54,14,-0.0017,0,100,518.67,642.09,1576.44,1400.1,14.62,21.61,554.16,2388,9056.18,1.3,47.24,522.64,2388.02,8145.94,8.3683,0.03,391,2388,100,38.85,23.3487,0
54,15,0.0017,-0.0003,100,518.67,642.06,1583.65,1396.34,14.62,21.61,554.91,2387.94,9073.32,1.3,46.99,521.85,2387.99,8139.13,8.3695,0.03,392,2388,100,38.92,23.5147,0
54,16,0.0038,-0.0004,100,518.67,642.35,1591.18,1392.85,14.62,21.61,555.05,2387.97,9059.68,1.3,47.22,522.32,2388.01,8140.8,8.3986,0.03,390,2388,100,39.15,23.5105,0
54,17,0.0004,-0.0003,100,518.67,642.28,1586.23,1394.06,14.62,21.61,554.31,2388.02,9067.37,1.3,47.04,522.52,2387.98,8147.85,8.4156,0.03,390,2388,100,39.03,23.3913,0
54,18,-0.0002,-0.0005,100,518.67,641.87,1579.23,1393.99,14.62,21.61,554.92,2388.03,9064.42,1.3,47.23,521.78,2387.98,8143.13,8.4046,0.03,392,2388,100,38.97,23.4212,0
54,19,-0.0029,0,100,518.67,641.95,1584.51,1399.71,14.62,21.61,554.63,2387.98,9067.24,1.3,47.24,522.98,2387.99,8145.78,8.38,0.03,391,2388,100,39.05,23.4868,0
54,20,0.0004,-0.0003,100,518.67,642.57,1580.06,1404.71,14.62,21.61,554.25,2388.04,9054.31,1.3,47.28,521.64,2387.99,8142.79,8.3898,0.03,391,2388,100,38.99,23.462,0
54,21,0.0041,0.0002,100,518.67,641.86,1581.29,1398.54,14.62,21.61,554.25,2387.98,9061.49,1.3,47.17,522.33,2388.02,8145.69,8.4125,0.03,393,2388,100,38.9,23.4714,0
54,22,0.0025,-0.0003,100,518.67,641.99,1587.52,1397.13,14.62,21.61,554.91,2388.03,9063.28,1.3,47.26,522.67,2388.04,8138.29,8.4112,0.03,394,2388,100,39.1,23.4519,0
54,23,0.0043,0.0003,100,518.67,641.9,1580.25,1400.76,14.62,21.61,554.5,2388.02,9067.72,1.3,47.2,522.4,2387.98,8143.88,8.4302,0.03,392,2388,100,39.09,23.4204,0
54,24,-0.0027,-0.0002,100,518.67,642.68,1583.76,1396.06,14.62,21.6,554.07,2387.98,9068.84,1.3,47.2,522.3,2388.06,8142.22,8.3667,0.03,390,2388,100,38.94,23.3466,0
54,25,-0.001,0.0002,100,518.67,642.19,1590.68,1397.93,14.62,21.61,555.03,2388.04,9058.55,1.3,47.13,522.55,2388.05,8147.84,8.4197,0.03,392,2388,100,39.02,23.3691,0
54,26,-0.0002,-0.0004,100,518.67,642.21,1582.08,1398.27,14.62,21.61,553.79,2388.04,9057.48,1.3,47.31,522.38,2388.05,8138.98,8.3774,0.03,393,2388,100,39.04,23.5266,0
54,27,-0.0006,0.0003,100,518.67,642.09,1582.84,1394.06,14.62,21.61,554.77,2388.01,9053.85,1.3,47.11,522.67,2388.02,8145.69,8.3926,0.03,392,2388,100,38.83,23.3941,0
54,28,0.0008,0.0002,100,518.67,641.84,1583.22,1392.16,14.62,21.61,554.32,2387.95,9066.71,1.3,47.29,522.65,2388.03,8142.23,8.399,0.03,391,2388,100,39.13,23.4203,0
54,29,-0.0023,0.0001,100,518.67,642.16,1590.72,1404.53,14.62,21.61,553.43,2388.03,9070.18,1.3,47.09,521.76,2387.98,8146.15,8.3977,0.03,393,2388,100,38.98,23.4736,0
54,30,-0.0003,-0.0002,100,518.67,642.08,1583.34,1401.77,14.62,21.61,554.51,2388,9063.97,1.3,47.22,522.29,2387.94,8144.06,8.3991,0.03,393,2388,100,38.89,23.3667,0
54,31,-0.0007,-0.0001,100,518.67,642.05,1586.25,1402.23,14.62,21.61,554.76,2387.95,9058.49,1.3,47.26,521.87,2387.99,8140.93,8.3918,0.03,393,2388,100,38.83,23.3516,0
54,32,-0.0031,0.0004,100,518.67,642.64,1584.63,1398.24,14.62,21.61,553.63,2388.06,9060.06,1.3,47.09,522.15,2388.02,8138.67,8.433,0.03,391,2388,100,39.1,23.4876,0
54,33,0.0016,-0.0004,100,518.67,642.29,1578.38,1396.15,14.62,21.61,554.87,2388.03,9067.86,1.3,47.16,522.49,2388,8145.66,8.3916,0.03,392,2388,100,39.06,23.5014,0
54,34,-0.0028,0,100,518.67,641.95,1583.94,1392.55,14.62,21.61,554.4,2388.05,9058.09,1.3,47.19,522.18,2388.04,8144.11,8.4157,0.03,391,2388,100,38.99,23.4956,0
54,35,0.0039,-0.0003,100,518.67,642.01,1574.81,1395.25,14.62,21.61,555.49,2387.96,9054.41,1.3,47.09,521.79,2387.97,8145.24,8.4028,0.03,391,2388,100,39.01,23.3685,0
54,36,-0.0011,-0.0003,100,518.67,641.76,1584.06,1401.71,14.62,21.61,554.01,2388.02,9059.41,1.3,47.18,522.23,2388.02,8146.64,8.418,0.03,391,2388,100,38.92,23.4342,0
54,37,-0.0041,-0.0002,100,518.67,641.9,1584.95,1394.68,14.62,21.61,555.12,2387.99,9062.65,1.3,47.15,522.6,2387.98,8146.16,8.3932,0.03,393,2388,100,39.02,23.4406,0
54,38,0.0031,-0.0003,100,518.67,642.28,1582.82,1397.08,14.62,21.61,554.42,2388.05,9072.16,1.3,47.16,522.07,2388.03,8142.01,8.3761,0.03,392,2388,100,39.16,23.374,0
54,39,0.0037,0.0003,100,518.67,642.33,1585.26,1393.86,14.62,21.61,555.54,2388.05,9057.94,1.3,47.27,521.94,2388.04,8154.14,8.4046,0.03,391,2388,100,39.05,23.4434,0
54,40,-0.0021,0.0004,100,518.67,642.09,1585.52,1396.25,14.62,21.61,554.35,2388,9061.11,1.3,47.23,522.05,2388.02,8140.24,8.3922,0.03,391,2388,100,39,23.3844,0
54,41,0.0007,0.0004,100,518.67,642.32,1575.94,1398.75,14.62,21.61,554.73,2387.95,9053.22,1.3,47.42,522.21,2388.01,8147.08,8.4622,0.03,391,2388,100,39.08,23.4296,0
54,42,0.0022,0.0003,100,518.67,642.19,1581.22,1394.76,14.62,21.61,554.95,2387.98,9064.97,1.3,47.28,522.94,2387.98,8144.37,8.3681,0.03,392,2388,100,39.14,23.4102,0
54,43,-0.0009,0,100,518.67,642.06,1581.53,1387.94,14.62,21.61,554.79,2387.98,9064.46,1.3,47.22,522.31,2388.01,8146.92,8.4155,0.03,393,2388,100,38.98,23.3245,0
54,44,0.001,0.0001,100,518.67,641.91,1586.91,1392.19,14.62,21.61,553.85,2388.03,9060.22,1.3,47.35,522.59,2388.04,8148.27,8.4118,0.03,390,2388,100,39.11,23.3904,0
54,45,0.0028,-0.0001,100,518.67,642.31,1580.91,1399.13,14.62,21.61,554.18,2387.92,9056.38,1.3,47.22,522.89,2388.03,8140.7,8.4111,0.03,391,2388,100,39.09,23.4393,0
54,46,-0.0007,-0.0003,100,518.67,642.1,1588.99,1399.51,14.62,21.61,554.5,2388.01,9065.35,1.3,47.34,522.03,2387.98,8141.18,8.4026,0.03,393,2388,100,38.99,23.4705,0
54,47,-0.0024,0.0003,100,518.67,642.4,1579.86,1392.07,14.62,21.61,554.66,2388,9054.24,1.3,47.14,522.48,2387.92,8139.95,8.4177,0.03,391,2388,100,39,23.4603,0
54,48,-0.0036,-0.0003,100,518.67,642.39,1592.11,1393.97,14.62,21.61,554.05,2388.04,9053.38,1.3,47.26,522.3,2388.02,8138.44,8.4014,0.03,391,2388,100,38.89,23.2904,0
54,49,-0.0026,-0.0004,100,518.67,642.42,1580.66,1405.03,14.62,21.61,554.51,2387.98,9068.95,1.3,47.11,522.15,2387.99,8143.16,8.3978,0.03,390,2388,100,39.02,23.3857,0
54,50,-0.0025,-0.0003,100,518.67,642.03,1583.54,1397.5,14.62,21.61,554.65,2388,9059.66,1.3,47.2,522.53,2388.01,8147.65,8.3942,0.03,391,2388,100,39.22,23.397,0
54,51,0.0015,-0.0003,100,518.67,642.27,1583.88,1399.23,14.62,21.61,554.51,2387.99,9056.86,1.3,47.15,522.39,2388.01,8146.49,8.3969,0.03,392,2388,100,39.14,23.491,0
54,52,-0.0033,-0.0001,100,518.67,641.98,1578.4,1400.04,14.62,21.61,554.71,2388.08,9062.07,1.3,47.21,522.77,2387.99,8146.33,8.4314,0.03,392,2388,100,39.07,23.4506,0
54,53,-0.0022,-0.0005,100,518.67,642.33,1580.99,1407.54,14.62,21.61,554.17,2388.01,9062.73,1.3,47.21,522.28,2388.02,8139.72,8.3858,0.03,391,2388,100,39.05,23.5125,0
54,54,0.0021,0.0004,100,518.67,642.1,1581.1,1392.46,14.62,21.61,553.86,2387.97,9058.68,1.3,47.36,522.17,2387.96,8150.49,8.3969,0.03,393,2388,100,39.08,23.3928,0
